               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,              0.0517,             0.11615,           0.0017177,             0.90837,             0.78857,             0.85066,             0.43479,            0.048435,             0.10504,            0.003508,           0.0053116,           0.0053116,           0.0053116
                 156,            0.051116,             0.11953,            0.001593,             0.89268,             0.79291,             0.86556,             0.45119,             0.04769,             0.10641,           0.0038951,           0.0052645,           0.0052645,           0.0052645
                 157,            0.050462,             0.11352,           0.0018401,              0.9025,             0.80768,               0.866,             0.44621,             0.04804,             0.10641,           0.0035246,           0.0052174,           0.0052174,           0.0052174
                 158,            0.047828,             0.10897,           0.0016667,             0.86077,             0.81624,              0.8494,             0.42095,            0.048807,             0.10762,           0.0039626,           0.0051704,           0.0051704,           0.0051704
                 159,            0.049164,             0.11472,            0.001734,             0.86992,             0.80747,             0.86117,             0.44728,            0.048157,             0.10529,           0.0032479,           0.0051234,           0.0051234,           0.0051234
                 160,            0.049226,             0.11322,           0.0015858,             0.88878,             0.81935,             0.87149,             0.44562,            0.047522,             0.10447,           0.0031316,           0.0050765,           0.0050765,           0.0050765
                 161,            0.049333,             0.11281,           0.0016862,             0.91633,              0.7918,             0.87427,              0.4438,            0.047379,               0.105,           0.0037877,           0.0050296,           0.0050296,           0.0050296
                 162,            0.049387,             0.11669,           0.0015205,             0.87068,             0.81371,              0.8619,             0.45378,            0.047512,             0.10496,           0.0030528,           0.0049828,           0.0049828,           0.0049828
                 163,            0.049409,             0.10651,           0.0016468,             0.88764,             0.80893,             0.87231,             0.45115,            0.047438,             0.10601,           0.0033105,            0.004936,            0.004936,            0.004936
                 164,            0.049674,             0.10773,           0.0018668,             0.91681,             0.79182,             0.87569,             0.44552,            0.047719,              0.1047,           0.0030626,           0.0048893,           0.0048893,           0.0048893
                 165,            0.048102,             0.11688,            0.001561,             0.86012,             0.80237,              0.8542,             0.44381,            0.047465,             0.10645,            0.003429,           0.0048426,           0.0048426,           0.0048426
                 166,            0.049017,             0.11214,           0.0014522,              0.9069,             0.79831,             0.86255,             0.44025,            0.047801,             0.10515,           0.0030361,            0.004796,            0.004796,            0.004796
                 167,            0.050461,             0.11802,            0.001619,             0.89555,             0.82455,              0.8749,             0.44643,            0.047291,             0.10712,           0.0039628,           0.0047495,           0.0047495,           0.0047495
                 168,            0.050924,             0.12177,           0.0015446,              0.9336,              0.7983,             0.87673,             0.45419,            0.047031,              0.1046,           0.0038694,           0.0047031,           0.0047031,           0.0047031
                 169,            0.050397,             0.11882,           0.0016478,             0.90249,             0.80975,             0.86379,             0.44172,            0.048139,             0.10365,           0.0031521,           0.0046568,           0.0046568,           0.0046568
                 170,            0.051773,             0.12057,           0.0016274,             0.91191,             0.79019,             0.86195,             0.44197,            0.047434,             0.10508,            0.003435,           0.0046105,           0.0046105,           0.0046105
                 171,            0.048593,             0.11307,           0.0016955,             0.87715,             0.83641,             0.87592,             0.44254,            0.047378,             0.10395,           0.0032307,           0.0045644,           0.0045644,           0.0045644
                 172,            0.049901,             0.11489,           0.0016629,             0.87439,             0.81772,             0.87417,             0.45261,            0.047559,             0.10458,           0.0031562,           0.0045184,           0.0045184,           0.0045184
                 173,            0.049737,             0.11431,           0.0013458,             0.88631,             0.79956,             0.86367,             0.45017,             0.04713,             0.10333,           0.0028687,           0.0044724,           0.0044724,           0.0044724
                 174,            0.047969,             0.10958,            0.001421,             0.92633,             0.80963,             0.87913,               0.459,            0.046722,             0.10557,           0.0029769,           0.0044266,           0.0044266,           0.0044266
                 175,            0.052208,              0.1169,           0.0015058,             0.91656,             0.80698,             0.87404,             0.44412,            0.047071,             0.10526,           0.0029751,           0.0043809,           0.0043809,           0.0043809
                 176,            0.048194,             0.11296,           0.0015261,             0.87646,             0.82436,             0.87482,             0.45404,            0.047233,             0.10429,           0.0032869,           0.0043353,           0.0043353,           0.0043353
                 177,            0.050579,             0.12263,           0.0014481,             0.91231,             0.80024,             0.87165,             0.45147,            0.047369,             0.10323,           0.0037029,           0.0042899,           0.0042899,           0.0042899
                 178,            0.045201,             0.11234,           0.0014805,             0.89414,             0.80555,             0.86259,             0.44298,            0.047398,             0.10536,            0.003699,           0.0042445,           0.0042445,           0.0042445
                 179,             0.04935,             0.11215,           0.0015426,             0.88906,              0.8319,             0.87233,             0.44002,            0.047494,             0.10468,           0.0032299,           0.0041994,           0.0041994,           0.0041994
                 180,            0.048763,             0.11167,           0.0013523,             0.89977,             0.79639,             0.86562,             0.45288,            0.046847,             0.10587,            0.003513,           0.0041543,           0.0041543,           0.0041543
                 181,            0.049133,             0.11498,           0.0014583,             0.89724,             0.82745,             0.88055,             0.44887,            0.047039,             0.10575,           0.0034891,           0.0041094,           0.0041094,           0.0041094
                 182,            0.048012,             0.11145,           0.0015986,             0.91383,             0.81576,             0.88349,              0.4627,            0.046904,             0.10515,           0.0033836,           0.0040647,           0.0040647,           0.0040647
                 183,            0.048121,             0.11051,           0.0013485,              0.8914,             0.79404,             0.86373,             0.43494,            0.048117,             0.10511,           0.0028562,           0.0040201,           0.0040201,           0.0040201
                 184,            0.049711,             0.11576,           0.0013903,             0.87329,              0.8543,             0.89275,             0.46373,            0.046407,             0.10547,             0.00321,           0.0039757,           0.0039757,           0.0039757
                 185,            0.046882,             0.11096,           0.0013565,             0.90325,             0.81319,             0.87058,             0.44367,             0.04723,             0.10521,            0.003412,           0.0039314,           0.0039314,           0.0039314
                 186,            0.048354,             0.11264,           0.0014208,             0.90442,             0.83621,             0.88233,             0.46279,            0.046187,             0.10482,           0.0030983,           0.0038873,           0.0038873,           0.0038873
                 187,            0.047782,             0.11231,            0.001278,             0.89107,             0.79693,             0.87251,             0.46313,            0.046853,             0.10415,           0.0028347,           0.0038434,           0.0038434,           0.0038434
                 188,            0.049024,              0.1126,           0.0013185,             0.87772,             0.81707,             0.86654,             0.43677,            0.047597,             0.10759,            0.003598,           0.0037997,           0.0037997,           0.0037997
                 189,            0.048683,             0.11292,           0.0014013,             0.93874,             0.79796,             0.87841,             0.46252,            0.046497,              0.1041,           0.0033601,           0.0037562,           0.0037562,           0.0037562
                 190,            0.047692,             0.10747,           0.0015375,             0.90386,             0.82619,             0.86981,              0.4558,            0.047023,               0.105,           0.0029851,           0.0037128,           0.0037128,           0.0037128
                 191,            0.048057,             0.11437,           0.0014871,             0.90193,             0.84065,             0.88843,             0.46182,            0.046918,             0.10429,           0.0029798,           0.0036697,           0.0036697,           0.0036697
                 192,             0.04804,             0.11178,           0.0014811,             0.88736,             0.83693,             0.88346,             0.45965,            0.047274,             0.10527,           0.0027495,           0.0036267,           0.0036267,           0.0036267
                 193,            0.048069,             0.10976,           0.0012555,             0.88985,             0.81191,             0.87287,             0.45723,            0.046838,             0.10363,           0.0030818,            0.003584,            0.003584,            0.003584
                 194,            0.048618,             0.11493,           0.0013376,             0.88374,             0.80543,             0.86328,             0.45311,            0.047752,              0.1047,           0.0028231,           0.0035415,           0.0035415,           0.0035415
                 195,            0.050066,             0.10983,           0.0012402,             0.94448,              0.8005,             0.88567,             0.45765,            0.047055,             0.10492,           0.0033473,           0.0034991,           0.0034991,           0.0034991
                 196,            0.047229,             0.11314,           0.0012695,               0.909,               0.802,             0.87073,             0.45713,            0.046839,             0.10438,           0.0030482,            0.003457,            0.003457,            0.003457
                 197,            0.048484,             0.11497,           0.0012049,             0.93429,             0.79815,             0.87127,             0.46726,            0.046713,             0.10437,           0.0030704,           0.0034152,           0.0034152,           0.0034152
                 198,            0.046716,             0.10956,           0.0014001,             0.91121,             0.81072,             0.87754,              0.4604,            0.046656,             0.10563,           0.0030676,           0.0033735,           0.0033735,           0.0033735
                 199,            0.048509,             0.11381,           0.0014256,             0.92211,             0.81339,             0.87824,             0.46106,            0.046618,             0.10645,           0.0029364,           0.0033321,           0.0033321,           0.0033321
                 200,            0.047935,             0.11312,           0.0012801,             0.88047,             0.82354,             0.86345,              0.4451,            0.047348,             0.10541,           0.0030788,           0.0032909,           0.0032909,           0.0032909
                 201,            0.047026,             0.10621,           0.0012697,             0.90747,             0.81835,             0.85977,             0.44826,            0.047091,             0.10593,           0.0029241,             0.00325,             0.00325,             0.00325
                 202,            0.047796,             0.11473,           0.0012709,             0.89063,             0.83523,             0.88251,             0.47251,            0.045986,             0.10492,           0.0033862,           0.0032093,           0.0032093,           0.0032093
                 203,            0.047207,             0.11324,           0.0012865,             0.91757,             0.80817,             0.88187,             0.45136,            0.047308,              0.1054,           0.0032074,           0.0031689,           0.0031689,           0.0031689
                 204,            0.047717,             0.11379,           0.0015075,             0.93141,             0.83786,             0.89327,             0.46235,            0.046863,             0.10405,           0.0034198,           0.0031287,           0.0031287,           0.0031287
                 205,            0.046944,             0.10777,           0.0012554,             0.88132,             0.84045,             0.87783,             0.46591,            0.046367,             0.10373,           0.0028639,           0.0030888,           0.0030888,           0.0030888
                 206,            0.047179,             0.10777,           0.0013529,             0.92651,             0.80765,             0.87753,             0.45285,            0.047268,             0.10538,           0.0040915,           0.0030491,           0.0030491,           0.0030491
                 207,            0.048501,             0.11744,           0.0014446,             0.93469,              0.7922,             0.88435,             0.46079,            0.046499,             0.10552,           0.0029058,           0.0030097,           0.0030097,           0.0030097
                 208,            0.048201,             0.11291,           0.0010701,             0.92239,             0.81495,             0.87342,             0.47069,            0.047191,             0.10494,           0.0032229,           0.0029706,           0.0029706,           0.0029706
                 209,            0.048242,             0.10682,           0.0012253,             0.92284,              0.8214,             0.88721,             0.46113,            0.046457,             0.10473,           0.0031228,           0.0029318,           0.0029318,           0.0029318
                 210,            0.047442,             0.11002,           0.0012277,             0.92711,             0.81735,             0.88067,             0.46224,            0.046473,             0.10303,           0.0028652,           0.0028932,           0.0028932,           0.0028932
                 211,            0.047408,             0.11059,           0.0013295,             0.93288,             0.80412,             0.88518,             0.46022,            0.046018,             0.10274,           0.0028808,            0.002855,            0.002855,            0.002855
                 212,            0.047599,             0.10532,           0.0011844,             0.90317,             0.83137,             0.87339,               0.457,            0.046842,             0.10344,           0.0029798,            0.002817,            0.002817,            0.002817
                 213,            0.047246,             0.11199,           0.0013143,             0.92608,             0.82698,             0.87489,             0.45637,            0.047157,             0.10433,           0.0026632,           0.0027793,           0.0027793,           0.0027793
                 214,            0.049448,             0.11109,           0.0012966,             0.91012,             0.82259,              0.8861,              0.4715,            0.046375,             0.10705,           0.0028376,           0.0027419,           0.0027419,           0.0027419
                 215,            0.048667,             0.11121,           0.0011782,             0.90358,             0.84097,             0.89119,             0.46561,            0.046088,             0.10637,           0.0031887,           0.0027048,           0.0027048,           0.0027048
                 216,            0.047708,             0.11092,           0.0010874,             0.92847,             0.81721,             0.88077,             0.47625,            0.046152,             0.10531,           0.0026752,           0.0026681,           0.0026681,           0.0026681
                 217,            0.047368,             0.11142,           0.0011858,             0.87613,             0.81586,             0.86704,             0.46165,            0.046432,             0.10268,           0.0026175,           0.0026316,           0.0026316,           0.0026316
                 218,            0.047506,             0.10847,            0.001233,             0.93609,             0.81981,             0.88638,             0.47276,            0.045942,             0.10374,           0.0031548,           0.0025954,           0.0025954,           0.0025954
                 219,            0.048813,             0.11573,           0.0010235,             0.89811,             0.83661,             0.88767,             0.47473,            0.045714,             0.10386,           0.0027847,           0.0025596,           0.0025596,           0.0025596
                 220,            0.047019,             0.10691,           0.0012522,             0.90492,             0.81957,             0.87079,             0.45565,            0.046364,             0.10342,           0.0030031,           0.0025241,           0.0025241,           0.0025241
                 221,            0.048206,             0.11237,           0.0010903,              0.8864,             0.82233,             0.87382,             0.46726,            0.046119,             0.10464,           0.0029613,           0.0024889,           0.0024889,           0.0024889
                 222,            0.046833,             0.10811,           0.0010614,             0.88924,             0.81749,             0.87122,             0.46104,            0.046213,             0.10568,           0.0028375,           0.0024541,           0.0024541,           0.0024541
                 223,            0.048708,             0.11421,           0.0010667,             0.89793,             0.82212,             0.87665,             0.46637,            0.046168,             0.10401,           0.0032799,           0.0024195,           0.0024195,           0.0024195
                 224,            0.047677,             0.11197,            0.001149,             0.90497,             0.81882,             0.87895,             0.47483,            0.045927,             0.10424,           0.0031059,           0.0023854,           0.0023854,           0.0023854
                 225,            0.046365,             0.10713,           0.0012289,             0.93549,             0.79108,             0.87922,             0.46316,             0.04626,             0.10386,           0.0031349,           0.0023515,           0.0023515,           0.0023515
                 226,            0.045828,             0.10894,           0.0012388,             0.88281,             0.80376,             0.84905,             0.45223,            0.046999,             0.10484,            0.003095,            0.002318,            0.002318,            0.002318
                 227,            0.047064,             0.10932,           0.0012036,             0.92616,             0.80769,             0.88527,             0.48127,            0.045564,             0.10267,           0.0030484,           0.0022849,           0.0022849,           0.0022849
                 228,            0.047844,             0.10804,           0.0010814,             0.90775,              0.8236,             0.87941,             0.46739,             0.04611,             0.10168,           0.0028551,           0.0022521,           0.0022521,           0.0022521
                 229,            0.046758,             0.10931,           0.0010088,             0.94571,             0.78797,             0.88311,              0.4718,            0.045886,             0.10349,           0.0027196,           0.0022196,           0.0022196,           0.0022196
                 230,            0.047524,             0.11386,           0.0010786,             0.91938,             0.82054,              0.8758,             0.46166,            0.046417,             0.10482,           0.0027285,           0.0021876,           0.0021876,           0.0021876
                 231,            0.046594,             0.11199,           0.0010543,             0.92592,             0.81964,             0.88537,              0.4716,            0.046007,             0.10311,           0.0027909,           0.0021558,           0.0021558,           0.0021558
                 232,            0.047846,             0.11643,           0.0010838,             0.87884,             0.84238,             0.89277,             0.47026,            0.045927,             0.10409,           0.0025631,           0.0021245,           0.0021245,           0.0021245
                 233,            0.047443,             0.10564,           0.0010661,              0.9177,             0.84344,             0.88372,             0.46978,            0.045691,             0.10375,           0.0030747,           0.0020935,           0.0020935,           0.0020935
                 234,            0.047605,             0.11193,           0.0010703,             0.92453,             0.82226,             0.88801,             0.47845,            0.045539,             0.10357,           0.0032052,           0.0020629,           0.0020629,           0.0020629
                 235,            0.046466,             0.11024,           0.0011831,              0.9191,             0.82912,             0.88407,             0.46891,            0.045756,             0.10503,           0.0026816,           0.0020327,           0.0020327,           0.0020327
                 236,            0.047472,             0.11022,           0.0011557,             0.92296,             0.83084,             0.89184,             0.46583,             0.04609,             0.10426,           0.0028553,           0.0020028,           0.0020028,           0.0020028
                 237,            0.046373,               0.111,           0.0011605,             0.92682,             0.81701,              0.8866,              0.4742,            0.046015,             0.10462,           0.0031985,           0.0019734,           0.0019734,           0.0019734
                 238,            0.045397,             0.10637,          0.00099845,             0.91818,             0.83542,             0.88905,             0.47635,            0.045835,             0.10517,            0.002974,           0.0019443,           0.0019443,           0.0019443
                 239,             0.04685,             0.11017,           0.0010621,             0.89901,             0.83167,             0.88199,             0.46157,            0.046379,             0.10685,           0.0028445,           0.0019156,           0.0019156,           0.0019156
                 240,            0.045934,             0.10262,           0.0010091,             0.90448,             0.83087,             0.88395,             0.47795,            0.045866,             0.10464,           0.0033875,           0.0018873,           0.0018873,           0.0018873
                 241,            0.046611,             0.10098,           0.0011366,             0.92432,             0.82333,             0.87617,             0.47453,            0.045781,             0.10503,           0.0028852,           0.0018594,           0.0018594,           0.0018594
                 242,            0.047369,             0.10802,          0.00099698,             0.90783,             0.83484,             0.88965,             0.46482,            0.045944,             0.10488,           0.0034224,           0.0018319,           0.0018319,           0.0018319
                 243,            0.046028,             0.11234,           0.0012125,             0.90755,             0.83035,             0.88621,              0.4699,            0.045913,             0.10512,           0.0027274,           0.0018048,           0.0018048,           0.0018048
                 244,            0.045432,             0.10761,           0.0011919,             0.91535,             0.82689,             0.88007,             0.47064,            0.046092,             0.10494,           0.0029911,           0.0017781,           0.0017781,           0.0017781
                 245,            0.046424,             0.11028,          0.00091082,             0.91399,             0.82208,              0.8802,             0.46956,            0.046197,             0.10342,           0.0028679,           0.0017519,           0.0017519,           0.0017519
                 246,            0.047179,             0.11457,           0.0011434,             0.91829,             0.81329,             0.86989,             0.45257,            0.046638,              0.1061,           0.0037549,            0.001726,            0.001726,            0.001726
                 247,            0.044431,             0.10573,          0.00094833,             0.89909,             0.83801,              0.8902,             0.47528,            0.045676,             0.10371,           0.0027685,           0.0017005,           0.0017005,           0.0017005
                 248,            0.046655,             0.10778,           0.0011952,              0.9272,             0.81823,              0.8856,             0.47112,            0.046051,             0.10498,           0.0032441,           0.0016755,           0.0016755,           0.0016755
                 249,            0.046995,             0.10752,           0.0011946,             0.91951,             0.83327,             0.87787,             0.47297,            0.045833,             0.10496,           0.0032148,           0.0016509,           0.0016509,           0.0016509
                 250,             0.04645,             0.11057,           0.0009562,             0.93396,             0.82646,             0.88446,             0.47124,            0.045712,             0.10502,           0.0028369,           0.0016267,           0.0016267,           0.0016267
                 251,              0.0463,             0.10915,           0.0010955,             0.93128,              0.8106,             0.88248,               0.464,            0.046387,             0.10541,           0.0029108,           0.0016029,           0.0016029,           0.0016029
                 252,            0.046788,             0.10961,           0.0011253,               0.921,             0.85123,             0.89217,             0.48187,            0.045418,             0.10368,           0.0027265,           0.0015795,           0.0015795,           0.0015795
                 253,            0.045999,             0.11138,           0.0010865,             0.93669,             0.82407,             0.88981,             0.47783,            0.045857,             0.10313,           0.0028682,           0.0015566,           0.0015566,           0.0015566
                 254,            0.046999,             0.11179,          0.00087566,             0.91015,             0.83888,               0.887,             0.46422,            0.046085,             0.10614,           0.0029537,           0.0015341,           0.0015341,           0.0015341
                 255,            0.046719,             0.10564,           0.0011985,             0.89251,             0.83893,             0.88291,             0.47204,            0.045543,             0.10407,           0.0031728,           0.0015121,           0.0015121,           0.0015121
                 256,            0.045603,             0.10855,           0.0009951,             0.90661,             0.82176,             0.87234,             0.45695,            0.046269,             0.10466,           0.0031535,           0.0014905,           0.0014905,           0.0014905
                 257,            0.046705,             0.11047,           0.0010535,             0.92192,             0.81308,             0.87705,             0.46943,            0.045772,               0.104,           0.0028232,           0.0014693,           0.0014693,           0.0014693
                 258,            0.046652,             0.10483,           0.0010169,             0.91773,             0.81659,             0.87161,             0.46083,            0.046191,             0.10507,           0.0030335,           0.0014486,           0.0014486,           0.0014486
                 259,            0.047291,             0.10881,            0.001099,             0.91785,             0.80675,             0.87372,             0.46871,            0.045953,             0.10301,           0.0030683,           0.0014283,           0.0014283,           0.0014283
                 260,            0.047132,             0.10894,           0.0010862,             0.92208,             0.81888,             0.88806,             0.46891,            0.045826,             0.10326,           0.0030961,           0.0014084,           0.0014084,           0.0014084
                 261,            0.046469,             0.10959,          0.00099082,             0.89738,             0.83745,             0.88092,             0.47217,            0.045855,             0.10568,           0.0036945,            0.001389,            0.001389,            0.001389
                 262,             0.04569,             0.10646,          0.00092435,             0.90122,             0.83159,             0.87312,             0.46811,            0.045788,             0.10471,           0.0031965,           0.0013701,           0.0013701,           0.0013701
                 263,            0.045715,             0.10854,           0.0009934,              0.9068,             0.85334,             0.88888,              0.4782,              0.0456,             0.10442,           0.0029633,           0.0013516,           0.0013516,           0.0013516
                 264,            0.046835,             0.11107,           0.0010122,             0.89116,             0.81919,             0.88246,               0.478,            0.045911,             0.10409,           0.0038041,           0.0013336,           0.0013336,           0.0013336
                 265,            0.046029,             0.10689,          0.00096062,             0.89981,             0.84069,             0.88569,             0.48346,            0.045342,             0.10375,           0.0031126,            0.001316,            0.001316,            0.001316
                 266,            0.045603,              0.1042,           0.0010105,             0.90945,              0.8411,             0.88119,             0.46292,            0.046404,             0.10479,           0.0034155,           0.0012989,           0.0012989,           0.0012989
                 267,            0.045077,             0.10641,           0.0010107,             0.93567,             0.81655,              0.8866,             0.46752,            0.046048,             0.10604,           0.0029607,           0.0012822,           0.0012822,           0.0012822
                 268,            0.045268,             0.11208,           0.0009094,             0.91456,             0.83073,             0.88037,             0.47572,            0.045756,             0.10261,           0.0026491,            0.001266,            0.001266,            0.001266
                 269,            0.047262,             0.10714,           0.0010676,             0.89525,             0.82164,             0.87603,             0.47212,            0.045615,             0.10487,           0.0031991,           0.0012503,           0.0012503,           0.0012503
                 270,            0.045069,             0.10937,           0.0010911,             0.91656,             0.82192,             0.87949,              0.4647,            0.046118,             0.10558,           0.0027234,            0.001235,            0.001235,            0.001235
                 271,            0.047657,             0.11794,          0.00090272,             0.91324,              0.8353,             0.88835,              0.4713,             0.04556,             0.10429,            0.003128,           0.0012202,           0.0012202,           0.0012202
                 272,            0.047713,             0.11233,             0.00106,             0.92497,             0.83624,             0.89022,             0.47183,             0.04552,             0.10427,           0.0025857,           0.0012059,           0.0012059,           0.0012059
                 273,            0.044344,             0.10551,          0.00094184,             0.93409,             0.83052,             0.89752,             0.47427,            0.045831,             0.10215,           0.0031247,           0.0011921,           0.0011921,           0.0011921
                 274,            0.045475,               0.104,          0.00093694,             0.87169,             0.83081,             0.86819,             0.46305,            0.046019,             0.10593,           0.0030282,           0.0011787,           0.0011787,           0.0011787
                 275,            0.044247,             0.10373,           0.0010791,             0.91996,             0.83053,              0.8866,             0.48329,             0.04531,             0.10464,           0.0029388,           0.0011658,           0.0011658,           0.0011658
                 276,            0.043849,            0.099988,           0.0010099,             0.92199,             0.83123,             0.88369,             0.47421,            0.045676,              0.1041,           0.0030469,           0.0011533,           0.0011533,           0.0011533
                 277,            0.045601,             0.10981,          0.00092823,             0.92346,             0.83664,             0.88684,             0.47583,            0.045308,              0.1039,           0.0030379,           0.0011414,           0.0011414,           0.0011414
                 278,            0.044244,             0.10584,            0.001066,             0.91313,             0.82698,             0.87989,             0.46741,            0.045941,             0.10334,           0.0032332,           0.0011299,           0.0011299,           0.0011299
                 279,             0.04559,             0.10446,          0.00090506,             0.91761,             0.83118,             0.88426,             0.47418,            0.045795,             0.10362,           0.0030424,           0.0011189,           0.0011189,           0.0011189
                 280,            0.044917,             0.10513,           0.0010433,             0.89453,              0.8484,             0.88646,             0.46601,            0.045891,             0.10349,           0.0032279,           0.0011084,           0.0011084,           0.0011084
                 281,            0.044834,             0.10488,           0.0010894,             0.90342,             0.84234,             0.87589,             0.46792,            0.045734,             0.10428,           0.0031214,           0.0010983,           0.0010983,           0.0010983
                 282,            0.045414,             0.10409,          0.00086504,             0.92514,             0.82046,                0.89,             0.47553,            0.046005,             0.10333,           0.0027987,           0.0010888,           0.0010888,           0.0010888
                 283,            0.045343,            0.099942,           0.0010198,             0.88848,             0.84624,             0.87986,             0.46212,            0.046034,             0.10476,           0.0031793,           0.0010797,           0.0010797,           0.0010797
                 284,            0.044552,               0.109,          0.00096017,             0.88742,             0.84131,             0.88434,             0.45803,            0.046241,             0.10478,           0.0032474,           0.0010711,           0.0010711,           0.0010711
                 285,            0.046323,             0.11041,           0.0010264,             0.93677,             0.82512,             0.88986,             0.47603,            0.045868,             0.10358,           0.0028548,            0.001063,            0.001063,            0.001063
                 286,            0.046301,             0.10937,          0.00094416,             0.90288,             0.85503,             0.88856,              0.4725,            0.046166,             0.10563,           0.0030464,           0.0010554,           0.0010554,           0.0010554
                 287,            0.045612,              0.1078,          0.00087642,             0.91731,             0.82102,             0.87728,             0.45897,            0.046034,             0.10596,           0.0033338,           0.0010483,           0.0010483,           0.0010483
                 288,            0.047388,             0.10864,           0.0010228,             0.92645,             0.83334,              0.8885,             0.46525,            0.045528,              0.1035,           0.0028292,           0.0010416,           0.0010416,           0.0010416
                 289,            0.045471,             0.10832,           0.0008447,             0.92713,               0.818,             0.88177,              0.4713,            0.045586,             0.10314,           0.0030059,           0.0010355,           0.0010355,           0.0010355
                 290,            0.044151,            0.097744,           0.0011931,             0.91451,             0.82954,             0.87996,             0.47106,            0.045861,             0.10357,           0.0031939,           0.0010298,           0.0010298,           0.0010298
                 291,            0.045512,              0.1128,            0.001025,             0.90852,             0.83271,             0.88689,             0.47394,            0.045596,              0.1047,           0.0026191,           0.0010247,           0.0010247,           0.0010247
                 292,            0.046452,             0.10809,          0.00094454,             0.89293,             0.82978,             0.87889,             0.46768,            0.045704,             0.10468,           0.0030813,             0.00102,             0.00102,             0.00102
                 293,            0.045702,             0.10582,          0.00093182,             0.93399,             0.82225,             0.89428,             0.46967,            0.046002,              0.1049,           0.0033706,           0.0010158,           0.0010158,           0.0010158
                 294,            0.045478,             0.10545,          0.00087821,             0.88912,             0.83587,             0.88659,             0.47982,            0.045856,             0.10265,           0.0027757,           0.0010121,           0.0010121,           0.0010121
                 295,            0.044193,             0.10261,          0.00097031,             0.91048,             0.83342,             0.88226,             0.47596,            0.045799,             0.10315,           0.0028432,           0.0010089,           0.0010089,           0.0010089
                 296,            0.045038,             0.10631,          0.00092459,             0.89076,             0.84086,              0.8791,             0.46964,            0.046116,             0.10366,           0.0030286,           0.0010062,           0.0010062,           0.0010062
                 297,            0.045453,             0.10798,           0.0010507,             0.90996,             0.83615,             0.88673,             0.47632,            0.045458,             0.10452,           0.0028819,           0.0010039,           0.0010039,           0.0010039
                 298,            0.045158,              0.1092,           0.0010786,             0.95985,             0.82629,             0.89889,             0.47558,            0.045801,             0.10485,           0.0034102,           0.0010022,           0.0010022,           0.0010022
                 299,            0.045582,             0.10716,           0.0010923,             0.89483,             0.85551,             0.88876,              0.4795,            0.045963,             0.10473,           0.0028052,            0.001001,            0.001001,            0.001001
